timestamp,human_readable_date,humidity,soil,tempf,voltage
1556140064188,2019-04-24 17:07:44-04:00,-5.0,2775.0,-5.0,4.206755
1556139998284,2019-04-24 17:06:38-04:00,-5.0,2768.0,-5.0,4.224714
1556139932287,2019-04-24 17:05:32-04:00,-5.0,2776.0,-5.0,4.212367
1556139866237,2019-04-24 17:04:26-04:00,-5.0,2764.0,-5.0,4.211245
1556139800215,2019-04-24 17:03:20-04:00,-5.0,2764.0,-5.0,4.222469
1556139734251,2019-04-24 17:02:14-04:00,-5.0,2768.0,-5.0,4.221346
1556139668100,2019-04-24 17:01:08-04:00,-5.0,2765.0,-5.0,4.209
1556139602187,2019-04-24 17:00:02-04:00,-5.0,2761.0,-5.0,4.212367
1556139536179,2019-04-24 16:58:56-04:00,-5.0,2755.0,-5.0,4.206755
1556139470214,2019-04-24 16:57:50-04:00,-5.0,2760.0,-5.0,4.219101
1556139404199,2019-04-24 16:56:44-04:00,-5.0,2771.0,-5.0,4.222469
1556139338075,2019-04-24 16:55:38-04:00,-5.0,2747.0,-5.0,4.215734
1556139272123,2019-04-24 16:54:32-04:00,-5.0,2755.0,-5.0,4.215734
1556139206144,2019-04-24 16:53:26-04:00,-5.0,2752.0,-5.0,4.225836
1556139140162,2019-04-24 16:52:20-04:00,-5.0,2754.0,-5.0,4.223591
1556139074242,2019-04-24 16:51:14-04:00,-5.0,2752.0,-5.0,4.211245
1556139008060,2019-04-24 16:50:08-04:00,-5.0,2759.0,-5.0,4.219101
1556138942266,2019-04-24 16:49:02-04:00,-5.0,2775.0,-5.0,4.220224
1556138876116,2019-04-24 16:47:56-04:00,-5.0,2750.0,-5.0,4.207878
1556138810168,2019-04-24 16:46:50-04:00,-5.0,2751.0,-5.0,4.221346
1556138744130,2019-04-24 16:45:44-04:00,-5.0,2757.0,-5.0,4.210123
1556138678075,2019-04-24 16:44:38-04:00,-5.0,2749.0,-5.0,4.223591
1556138612196,2019-04-24 16:43:32-04:00,-5.0,2752.0,-5.0,4.212367
1556138546233,2019-04-24 16:42:26-04:00,-5.0,2748.0,-5.0,4.214612
1556138480130,2019-04-24 16:41:20-04:00,-5.0,2751.0,-5.0,4.214612
1556138414248,2019-04-24 16:40:14-04:00,-5.0,2760.0,-5.0,4.225836
1556138348079,2019-04-24 16:39:08-04:00,-5.0,2753.0,-5.0,4.215734
1556138282124,2019-04-24 16:38:02-04:00,-5.0,2749.0,-5.0,4.225836
1556138216167,2019-04-24 16:36:56-04:00,-5.0,2744.0,-5.0,4.224714
1556138150085,2019-04-24 16:35:50-04:00,-5.0,2753.0,-5.0,4.212367
1556138084032,2019-04-24 16:34:44-04:00,-5.0,2761.0,-5.0,4.220224
1556138018082,2019-04-24 16:33:38-04:00,-5.0,2744.0,-5.0,4.220224
1556137952058,2019-04-24 16:32:32-04:00,-5.0,2739.0,-5.0,4.222469
1556137886026,2019-04-24 16:31:26-04:00,-5.0,2737.0,-5.0,4.211245
1556137820099,2019-04-24 16:30:20-04:00,-5.0,2738.0,-5.0,4.225836
1556137753977,2019-04-24 16:29:13-04:00,-5.0,2739.0,-5.0,4.211245
1556137688018,2019-04-24 16:28:08-04:00,-5.0,2745.0,-5.0,4.224714
1556137622020,2019-04-24 16:27:02-04:00,-5.0,2743.0,-5.0,4.219101
1556137556193,2019-04-24 16:25:56-04:00,-5.0,2750.0,-5.0,4.210123
1556137490180,2019-04-24 16:24:50-04:00,-5.0,2746.0,-5.0,4.207878
1556137424004,2019-04-24 16:23:44-04:00,-5.0,2744.0,-5.0,4.215734
1556137358058,2019-04-24 16:22:38-04:00,-5.0,2752.0,-5.0,4.229203
1556137291994,2019-04-24 16:21:31-04:00,-5.0,2743.0,-5.0,4.212367
1556137226031,2019-04-24 16:20:26-04:00,-5.0,2743.0,-5.0,4.226958
1556137159988,2019-04-24 16:19:19-04:00,-5.0,2751.0,-5.0,4.224714
1556137094000,2019-04-24 16:18:14-04:00,-5.0,2754.0,-5.0,4.225836
1556137027963,2019-04-24 16:17:07-04:00,-5.0,2757.0,-5.0,4.211245
1556136962090,2019-04-24 16:16:02-04:00,-5.0,2757.0,-5.0,4.211245
1556136895976,2019-04-24 16:14:55-04:00,-5.0,2753.0,-5.0,4.220224
1556136829936,2019-04-24 16:13:49-04:00,-5.0,2750.0,-5.0,4.21349
1556136763984,2019-04-24 16:12:43-04:00,-5.0,2748.0,-5.0,4.216857
1556136697985,2019-04-24 16:11:37-04:00,-5.0,2753.0,-5.0,4.221346
1556136632049,2019-04-24 16:10:32-04:00,-5.0,2748.0,-5.0,4.219101
1556136566096,2019-04-24 16:09:26-04:00,-5.0,2756.0,-5.0,4.225836
1556136500065,2019-04-24 16:08:20-04:00,-5.0,2748.0,-5.0,4.209
1556136434058,2019-04-24 16:07:14-04:00,-5.0,2753.0,-5.0,4.209
1556136368000,2019-04-24 16:06:08-04:00,-5.0,2752.0,-5.0,4.214612
1556136301985,2019-04-24 16:05:01-04:00,-5.0,2755.0,-5.0,4.220224
1556136236042,2019-04-24 16:03:56-04:00,-5.0,2769.0,-5.0,4.210123
1556136169975,2019-04-24 16:02:49-04:00,-5.0,2752.0,-5.0,4.221346
1556136104096,2019-04-24 16:01:44-04:00,-5.0,2754.0,-5.0,4.210123
1556136038004,2019-04-24 16:00:38-04:00,-5.0,2762.0,-5.0,4.233693
1556135972063,2019-04-24 15:59:32-04:00,-5.0,2764.0,-5.0,4.225836
1556135905969,2019-04-24 15:58:25-04:00,-5.0,2772.0,-5.0,4.219101
1556135839980,2019-04-24 15:57:19-04:00,-5.0,2759.0,-5.0,4.220224
1556135773977,2019-04-24 15:56:13-04:00,-5.0,2769.0,-5.0,4.230326
1556135707932,2019-04-24 15:55:07-04:00,-5.0,2757.0,-5.0,4.217979
1556135642033,2019-04-24 15:54:02-04:00,-5.0,2763.0,-5.0,4.225836
1556135575904,2019-04-24 15:52:55-04:00,-5.0,2764.0,-5.0,4.212367
1556135510015,2019-04-24 15:51:50-04:00,-5.0,2763.0,-5.0,4.231448
1556135443908,2019-04-24 15:50:43-04:00,-5.0,2759.0,-5.0,4.210123
1556135377921,2019-04-24 15:49:37-04:00,-5.0,2761.0,-5.0,4.214612
1556135311831,2019-04-24 15:48:31-04:00,-5.0,2759.0,-5.0,4.225836
1556135245893,2019-04-24 15:47:25-04:00,-5.0,2766.0,-5.0,4.221346
1556135179859,2019-04-24 15:46:19-04:00,-5.0,2766.0,-5.0,4.220224
1556135113850,2019-04-24 15:45:13-04:00,-5.0,2757.0,-5.0,4.220224
1556135047880,2019-04-24 15:44:07-04:00,-5.0,2757.0,-5.0,4.217979
1556134982009,2019-04-24 15:43:02-04:00,-5.0,2767.0,-5.0,4.229203
1556134916079,2019-04-24 15:41:56-04:00,-5.0,2771.0,-5.0,4.228081
1556134849930,2019-04-24 15:40:49-04:00,-5.0,2752.0,-5.0,4.220224
1556134783811,2019-04-24 15:39:43-04:00,-5.0,2763.0,-5.0,4.219101
1556134717784,2019-04-24 15:38:37-04:00,-5.0,2769.0,-5.0,4.217979
1556134651787,2019-04-24 15:37:31-04:00,-5.0,2759.0,-5.0,4.229203
1556134585806,2019-04-24 15:36:25-04:00,-5.0,2759.0,-5.0,4.222469
1556134519824,2019-04-24 15:35:19-04:00,-5.0,2766.0,-5.0,4.233693
1556134453927,2019-04-24 15:34:13-04:00,-5.0,2770.0,-5.0,4.223591
1556134387882,2019-04-24 15:33:07-04:00,-5.0,2776.0,-5.0,4.224714
1556134321890,2019-04-24 15:32:01-04:00,-5.0,2767.0,-5.0,4.222469
1556134255903,2019-04-24 15:30:55-04:00,-5.0,2786.0,-5.0,4.215734
1556134189746,2019-04-24 15:29:49-04:00,-5.0,2770.0,-5.0,4.215734
1556134123873,2019-04-24 15:28:43-04:00,-5.0,2760.0,-5.0,4.221346
1556134057928,2019-04-24 15:27:37-04:00,-5.0,2770.0,-5.0,4.21349
1556133991823,2019-04-24 15:26:31-04:00,-5.0,2767.0,-5.0,4.219101
1556133925822,2019-04-24 15:25:25-04:00,-5.0,2754.0,-5.0,4.214612
1556133859995,2019-04-24 15:24:19-04:00,-5.0,2766.0,-5.0,4.224714
1556133793905,2019-04-24 15:23:13-04:00,-5.0,2771.0,-5.0,4.228081
1556133727884,2019-04-24 15:22:07-04:00,-5.0,2773.0,-5.0,4.229203
1556133662034,2019-04-24 15:21:02-04:00,-5.0,2767.0,-5.0,4.216857
1556133595745,2019-04-24 15:19:55-04:00,-5.0,2755.0,-5.0,4.217979
1556133529791,2019-04-24 15:18:49-04:00,-5.0,2779.0,-5.0,4.216857
1556133463776,2019-04-24 15:17:43-04:00,-5.0,2776.0,-5.0,4.217979
1556133398579,2019-04-24 15:16:38-04:00,-5.0,2771.0,-5.0,4.220224
1556133331949,2019-04-24 15:15:31-04:00,-5.0,2774.0,-5.0,4.231448
1556133265828,2019-04-24 15:14:25-04:00,-5.0,2763.0,-5.0,4.219101
1556133199899,2019-04-24 15:13:19-04:00,-5.0,2782.0,-5.0,4.225836
1556133133743,2019-04-24 15:12:13-04:00,-5.0,2774.0,-5.0,4.220224
1556133067806,2019-04-24 15:11:07-04:00,-5.0,2774.0,-5.0,4.229203
1556133001769,2019-04-24 15:10:01-04:00,-5.0,2774.0,-5.0,4.228081
1556132935781,2019-04-24 15:08:55-04:00,-5.0,2775.0,-5.0,4.219101
1556132869842,2019-04-24 15:07:49-04:00,-5.0,2772.0,-5.0,4.229203
1556132803766,2019-04-24 15:06:43-04:00,-5.0,2784.0,-5.0,4.212367
1556132737750,2019-04-24 15:05:37-04:00,-5.0,2772.0,-5.0,4.224714
1556132671726,2019-04-24 15:04:31-04:00,-5.0,2776.0,-5.0,4.224714
1556132605772,2019-04-24 15:03:25-04:00,-5.0,2771.0,-5.0,4.220224
1556132539875,2019-04-24 15:02:19-04:00,-5.0,2772.0,-5.0,4.233693
1556132473680,2019-04-24 15:01:13-04:00,-5.0,2776.0,-5.0,4.226958
1556132407719,2019-04-24 15:00:07-04:00,-5.0,2776.0,-5.0,4.214612
1556132341723,2019-04-24 14:59:01-04:00,-5.0,2777.0,-5.0,4.230326
1556132275791,2019-04-24 14:57:55-04:00,-5.0,2780.0,-5.0,4.220224
1556132209835,2019-04-24 14:56:49-04:00,-5.0,2769.0,-5.0,4.230326
1556132143703,2019-04-24 14:55:43-04:00,-5.0,2766.0,-5.0,4.216857
1556132077744,2019-04-24 14:54:37-04:00,-5.0,2772.0,-5.0,4.230326
1556132011777,2019-04-24 14:53:31-04:00,-5.0,2772.0,-5.0,4.224714
1556131945703,2019-04-24 14:52:25-04:00,-5.0,2766.0,-5.0,4.224714
1556131879652,2019-04-24 14:51:19-04:00,-5.0,2763.0,-5.0,4.228081
1556131813642,2019-04-24 14:50:13-04:00,-5.0,2773.0,-5.0,4.214612
1556131747773,2019-04-24 14:49:07-04:00,-5.0,2784.0,-5.0,4.238183
1556131681751,2019-04-24 14:48:01-04:00,-5.0,2776.0,-5.0,4.214612
1556131615630,2019-04-24 14:46:55-04:00,-5.0,2771.0,-5.0,4.223591
1556131549705,2019-04-24 14:45:49-04:00,-5.0,2780.0,-5.0,4.234815
1556131483770,2019-04-24 14:44:43-04:00,-5.0,2779.0,-5.0,4.217979
1556131417620,2019-04-24 14:43:37-04:00,-5.0,2771.0,-5.0,4.238183
1556131351652,2019-04-24 14:42:31-04:00,-5.0,2771.0,-5.0,4.225836
1556131285648,2019-04-24 14:41:25-04:00,-5.0,2771.0,-5.0,4.230326
1556131219616,2019-04-24 14:40:19-04:00,-5.0,2774.0,-5.0,4.229203
1556131153765,2019-04-24 14:39:13-04:00,-5.0,2772.0,-5.0,4.230326
1556131087665,2019-04-24 14:38:07-04:00,-5.0,2784.0,-5.0,4.222469
1556131021608,2019-04-24 14:37:01-04:00,-5.0,2768.0,-5.0,4.223591
1556130955787,2019-04-24 14:35:55-04:00,-5.0,2763.0,-5.0,4.234815
1556130889568,2019-04-24 14:34:49-04:00,-5.0,2776.0,-5.0,4.222469
1556130823853,2019-04-24 14:33:43-04:00,-5.0,2774.0,-5.0,4.219101
1556130757790,2019-04-24 14:32:37-04:00,-5.0,2774.0,-5.0,4.231448
1556130691632,2019-04-24 14:31:31-04:00,-5.0,2776.0,-5.0,4.214612
1556130625538,2019-04-24 14:30:25-04:00,-5.0,2774.0,-5.0,4.217979
1556130559624,2019-04-24 14:29:19-04:00,-5.0,2766.0,-5.0,4.229203
1556130493577,2019-04-24 14:28:13-04:00,-5.0,2775.0,-5.0,4.222469
1556130427559,2019-04-24 14:27:07-04:00,-5.0,2757.0,-5.0,4.215734
1556130361591,2019-04-24 14:26:01-04:00,-5.0,2768.0,-5.0,4.215734
1556130295541,2019-04-24 14:24:55-04:00,-5.0,2772.0,-5.0,4.220224
1556130229800,2019-04-24 14:23:49-04:00,-5.0,2774.0,-5.0,4.215734
1556130163592,2019-04-24 14:22:43-04:00,-5.0,2775.0,-5.0,4.219101
1556130097555,2019-04-24 14:21:37-04:00,-5.0,2772.0,-5.0,4.220224
1556130031604,2019-04-24 14:20:31-04:00,-5.0,2777.0,-5.0,4.230326
1556129965616,2019-04-24 14:19:25-04:00,-5.0,2773.0,-5.0,4.229203
1556129899581,2019-04-24 14:18:19-04:00,-5.0,2759.0,-5.0,4.221346
1556129833504,2019-04-24 14:17:13-04:00,-5.0,2781.0,-5.0,4.216857
1556129767532,2019-04-24 14:16:07-04:00,-5.0,2761.0,-5.0,4.228081
1556129701646,2019-04-24 14:15:01-04:00,-5.0,2765.0,-5.0,4.219101
1556129635617,2019-04-24 14:13:55-04:00,-5.0,2766.0,-5.0,4.221346
1556129569564,2019-04-24 14:12:49-04:00,-5.0,2767.0,-5.0,4.223591
1556129503496,2019-04-24 14:11:43-04:00,-5.0,2761.0,-5.0,4.215734
1556129437480,2019-04-24 14:10:37-04:00,-5.0,2766.0,-5.0,4.216857
1556129371476,2019-04-24 14:09:31-04:00,-5.0,2767.0,-5.0,4.221346
1556129305578,2019-04-24 14:08:25-04:00,-5.0,2772.0,-5.0,4.222469
1556129239723,2019-04-24 14:07:19-04:00,-5.0,2765.0,-5.0,4.221346
1556129173432,2019-04-24 14:06:13-04:00,-5.0,2765.0,-5.0,4.220224
1556129107745,2019-04-24 14:05:07-04:00,-5.0,2772.0,-5.0,4.233693
1556129041576,2019-04-24 14:04:01-04:00,-5.0,2757.0,-5.0,4.221346
1556128975530,2019-04-24 14:02:55-04:00,-5.0,2767.0,-5.0,4.226958
1556128909553,2019-04-24 14:01:49-04:00,-5.0,2760.0,-5.0,4.223591
1556128843659,2019-04-24 14:00:43-04:00,-5.0,2756.0,-5.0,4.225836
1556128777470,2019-04-24 13:59:37-04:00,-5.0,2765.0,-5.0,4.219101
1556128711492,2019-04-24 13:58:31-04:00,-5.0,2751.0,-5.0,4.222469
1556128645428,2019-04-24 13:57:25-04:00,-5.0,2758.0,-5.0,4.229203
1556128579565,2019-04-24 13:56:19-04:00,-5.0,2774.0,-5.0,4.210123
1556128513561,2019-04-24 13:55:13-04:00,-5.0,2763.0,-5.0,4.216857
1556128447491,2019-04-24 13:54:07-04:00,-5.0,2772.0,-5.0,4.23257
1556128381566,2019-04-24 13:53:01-04:00,-5.0,2756.0,-5.0,4.225836
1556128315475,2019-04-24 13:51:55-04:00,-5.0,2771.0,-5.0,4.225836
1556128249636,2019-04-24 13:50:49-04:00,-5.0,2766.0,-5.0,4.220224
1556128183422,2019-04-24 13:49:43-04:00,-5.0,2768.0,-5.0,4.220224
1556128117682,2019-04-24 13:48:37-04:00,-5.0,2757.0,-5.0,4.211245
1556128051629,2019-04-24 13:47:31-04:00,-5.0,2771.0,-5.0,4.219101
1556127985529,2019-04-24 13:46:25-04:00,-5.0,2759.0,-5.0,4.233693
1556127919590,2019-04-24 13:45:19-04:00,-5.0,2751.0,-5.0,4.210123
1556127853473,2019-04-24 13:44:13-04:00,-5.0,2751.0,-5.0,4.216857
1556127787377,2019-04-24 13:43:07-04:00,-5.0,2752.0,-5.0,4.223591
1556127721433,2019-04-24 13:42:01-04:00,-5.0,2760.0,-5.0,4.229203
1556127655414,2019-04-24 13:40:55-04:00,-5.0,2738.0,-5.0,4.224714
1556127589596,2019-04-24 13:39:49-04:00,-5.0,2752.0,-5.0,4.224714
1556127523586,2019-04-24 13:38:43-04:00,-5.0,2749.0,-5.0,4.230326
1556127457524,2019-04-24 13:37:37-04:00,-5.0,2755.0,-5.0,4.224714
1556127391429,2019-04-24 13:36:31-04:00,-5.0,2747.0,-5.0,4.226958
1556127325502,2019-04-24 13:35:25-04:00,-5.0,2748.0,-5.0,4.221346
1556127259517,2019-04-24 13:34:19-04:00,-5.0,2737.0,-5.0,4.233693
1556127193443,2019-04-24 13:33:13-04:00,-5.0,2738.0,-5.0,4.212367
1556127127425,2019-04-24 13:32:07-04:00,-5.0,2748.0,-5.0,4.215734
1556127061371,2019-04-24 13:31:01-04:00,-5.0,2744.0,-5.0,4.23257
1556126995540,2019-04-24 13:29:55-04:00,-5.0,2744.0,-5.0,4.219101
1556126929455,2019-04-24 13:28:49-04:00,-5.0,2748.0,-5.0,4.231448
1556126863494,2019-04-24 13:27:43-04:00,-5.0,2738.0,-5.0,4.220224
1556126797404,2019-04-24 13:26:37-04:00,-5.0,2749.0,-5.0,4.224714
1556126731427,2019-04-24 13:25:31-04:00,-5.0,2750.0,-5.0,4.217979
1556126665374,2019-04-24 13:24:25-04:00,-5.0,2752.0,-5.0,4.220224
1556126599334,2019-04-24 13:23:19-04:00,-5.0,2742.0,-5.0,4.220224
1556126533383,2019-04-24 13:22:13-04:00,-5.0,2748.0,-5.0,4.226958
1556126467306,2019-04-24 13:21:07-04:00,-5.0,2749.0,-5.0,4.220224
1556126401397,2019-04-24 13:20:01-04:00,-5.0,2754.0,-5.0,4.222469
1556126335858,2019-04-24 13:18:55-04:00,-5.0,2756.0,-5.0,4.216857
1556126269446,2019-04-24 13:17:49-04:00,-5.0,2749.0,-5.0,4.220224
1556126203445,2019-04-24 13:16:43-04:00,-5.0,2771.0,-5.0,4.221346
1556126137317,2019-04-24 13:15:37-04:00,-5.0,2744.0,-5.0,4.221346
1556126071383,2019-04-24 13:14:31-04:00,-5.0,2752.0,-5.0,4.217979
1556126005322,2019-04-24 13:13:25-04:00,-5.0,2756.0,-5.0,4.216857
1556125939238,2019-04-24 13:12:19-04:00,-5.0,2753.0,-5.0,4.226958
1556125873461,2019-04-24 13:11:13-04:00,-5.0,2750.0,-5.0,4.225836
1556125807283,2019-04-24 13:10:07-04:00,-5.0,2754.0,-5.0,4.214612
1556125741388,2019-04-24 13:09:01-04:00,-5.0,2744.0,-5.0,4.220224
1556125675462,2019-04-24 13:07:55-04:00,-5.0,2740.0,-5.0,4.220224
1556125609292,2019-04-24 13:06:49-04:00,-5.0,2743.0,-5.0,4.201143
1556125543343,2019-04-24 13:05:43-04:00,-5.0,2750.0,-5.0,4.219101
1556125477271,2019-04-24 13:04:37-04:00,-5.0,2742.0,-5.0,4.221346
1556125411389,2019-04-24 13:03:31-04:00,-5.0,2755.0,-5.0,4.223591
1556125345322,2019-04-24 13:02:25-04:00,-5.0,2772.0,-5.0,4.210123
1556125279297,2019-04-24 13:01:19-04:00,-5.0,2746.0,-5.0,4.214612
1556125213375,2019-04-24 13:00:13-04:00,-5.0,2761.0,-5.0,4.212367
1556125147429,2019-04-24 12:59:07-04:00,-5.0,2757.0,-5.0,4.215734
1556125081423,2019-04-24 12:58:01-04:00,-5.0,2747.0,-5.0,4.214612
1556125015251,2019-04-24 12:56:55-04:00,-5.0,2752.0,-5.0,4.214612
1556124949345,2019-04-24 12:55:49-04:00,-5.0,2753.0,-5.0,4.214612
1556124883295,2019-04-24 12:54:43-04:00,-5.0,2757.0,-5.0,4.221346
1556124817244,2019-04-24 12:53:37-04:00,-5.0,2764.0,-5.0,4.212367
1556124751294,2019-04-24 12:52:31-04:00,-5.0,2751.0,-5.0,4.215734
1556124685389,2019-04-24 12:51:25-04:00,-5.0,2765.0,-5.0,4.220224
1556124619308,2019-04-24 12:50:19-04:00,-5.0,2760.0,-5.0,4.226958
1556124553303,2019-04-24 12:49:13-04:00,-5.0,2766.0,-5.0,4.224714
1556124487258,2019-04-24 12:48:07-04:00,-5.0,2750.0,-5.0,4.215734
1556124421276,2019-04-24 12:47:01-04:00,-5.0,2756.0,-5.0,4.211245
1556124355229,2019-04-24 12:45:55-04:00,-5.0,2751.0,-5.0,4.215734
1556124289435,2019-04-24 12:44:49-04:00,-5.0,2762.0,-5.0,4.220224
1556124223173,2019-04-24 12:43:43-04:00,-5.0,2744.0,-5.0,4.220224
1556124157300,2019-04-24 12:42:37-04:00,-5.0,2740.0,-5.0,4.216857
1556124091315,2019-04-24 12:41:31-04:00,-5.0,2753.0,-5.0,4.211245
1556124025265,2019-04-24 12:40:25-04:00,-5.0,2754.0,-5.0,4.220224
1556123959256,2019-04-24 12:39:19-04:00,-5.0,2740.0,-5.0,4.214612
1556123893193,2019-04-24 12:38:13-04:00,-5.0,2764.0,-5.0,4.209
1556123827568,2019-04-24 12:37:07-04:00,-5.0,2756.0,-5.0,4.217979
1556123761184,2019-04-24 12:36:01-04:00,-5.0,2759.0,-5.0,4.226958
1556123695362,2019-04-24 12:34:55-04:00,-5.0,2751.0,-5.0,4.216857
1556123629291,2019-04-24 12:33:49-04:00,-5.0,2768.0,-5.0,4.216857
1556123563201,2019-04-24 12:32:43-04:00,-5.0,2759.0,-5.0,4.210123
1556123497179,2019-04-24 12:31:37-04:00,-5.0,2768.0,-5.0,4.21349
1556123431113,2019-04-24 12:30:31-04:00,-5.0,2761.0,-5.0,4.223591
1556123365236,2019-04-24 12:29:25-04:00,-5.0,2758.0,-5.0,4.211245
1556123299321,2019-04-24 12:28:19-04:00,-5.0,2777.0,-5.0,4.211245
1556123233299,2019-04-24 12:27:13-04:00,-5.0,2774.0,-5.0,4.219101
1556123167221,2019-04-24 12:26:07-04:00,-5.0,2776.0,-5.0,4.217979
1556123101215,2019-04-24 12:25:01-04:00,-5.0,2775.0,-5.0,4.215734
1556123035238,2019-04-24 12:23:55-04:00,-5.0,2781.0,-5.0,4.209
1556122969359,2019-04-24 12:22:49-04:00,-5.0,2770.0,-5.0,4.223591
1556122903267,2019-04-24 12:21:43-04:00,-5.0,2788.0,-5.0,4.216857
1556122837182,2019-04-24 12:20:37-04:00,-5.0,2771.0,-5.0,4.215734
1556122771334,2019-04-24 12:19:31-04:00,-5.0,2776.0,-5.0,4.220224
1556122705245,2019-04-24 12:18:25-04:00,-5.0,2784.0,-5.0,4.220224
1556122639392,2019-04-24 12:17:19-04:00,-5.0,2779.0,-5.0,4.211245
1556122573196,2019-04-24 12:16:13-04:00,-5.0,2777.0,-5.0,4.221346
1556122507093,2019-04-24 12:15:07-04:00,-5.0,2781.0,-5.0,4.206755
1556122441211,2019-04-24 12:14:01-04:00,-5.0,2792.0,-5.0,4.210123
1556122375214,2019-04-24 12:12:55-04:00,-5.0,2784.0,-5.0,4.224714
1556122309275,2019-04-24 12:11:49-04:00,-5.0,2779.0,-5.0,4.215734
1556122243073,2019-04-24 12:10:43-04:00,-5.0,2780.0,-5.0,4.209
1556122177173,2019-04-24 12:09:37-04:00,-5.0,2782.0,-5.0,4.214612
1556122111199,2019-04-24 12:08:31-04:00,-5.0,2771.0,-5.0,4.210123
1556122045275,2019-04-24 12:07:25-04:00,-5.0,2772.0,-5.0,4.222469
1556121979120,2019-04-24 12:06:19-04:00,-5.0,2767.0,-5.0,4.215734
1556121913222,2019-04-24 12:05:13-04:00,-5.0,2776.0,-5.0,4.209
1556121847113,2019-04-24 12:04:07-04:00,-5.0,2781.0,-5.0,4.216857
1556121781156,2019-04-24 12:03:01-04:00,-5.0,2778.0,-5.0,4.210123
1556121715049,2019-04-24 12:01:55-04:00,-5.0,2775.0,-5.0,4.211245
1556121649217,2019-04-24 12:00:49-04:00,-5.0,2776.0,-5.0,4.206755
1556121583170,2019-04-24 11:59:43-04:00,-5.0,2771.0,-5.0,4.211245
1556121517082,2019-04-24 11:58:37-04:00,-5.0,2790.0,-5.0,4.207878
1556121451056,2019-04-24 11:57:31-04:00,-5.0,2782.0,-5.0,4.222469
1556121385052,2019-04-24 11:56:25-04:00,-5.0,2773.0,-5.0,4.206755
1556121319169,2019-04-24 11:55:19-04:00,-5.0,2766.0,-5.0,4.211245
1556121253102,2019-04-24 11:54:13-04:00,-5.0,2778.0,-5.0,4.210123
1556121187076,2019-04-24 11:53:07-04:00,-5.0,2766.0,-5.0,4.223591
1556121121091,2019-04-24 11:52:01-04:00,-5.0,2775.0,-5.0,4.215734
1556121055029,2019-04-24 11:50:55-04:00,-5.0,2760.0,-5.0,4.221346
1556120988999,2019-04-24 11:49:48-04:00,-5.0,2761.0,-5.0,4.210123
1556120923191,2019-04-24 11:48:43-04:00,-5.0,2756.0,-5.0,4.220224
1556120857051,2019-04-24 11:47:37-04:00,-5.0,2758.0,-5.0,4.211245
1556120791058,2019-04-24 11:46:31-04:00,-5.0,2774.0,-5.0,4.215734
1556120725041,2019-04-24 11:45:25-04:00,-5.0,2760.0,-5.0,4.215734
1556120659048,2019-04-24 11:44:19-04:00,-5.0,2763.0,-5.0,4.207878
1556120593196,2019-04-24 11:43:13-04:00,-5.0,2754.0,-5.0,4.224714
1556120527100,2019-04-24 11:42:07-04:00,-5.0,2754.0,-5.0,4.211245
1556120461018,2019-04-24 11:41:01-04:00,-5.0,2759.0,-5.0,4.205633
1556120395070,2019-04-24 11:39:55-04:00,-5.0,2766.0,-5.0,4.216857
1556120328977,2019-04-24 11:38:48-04:00,-5.0,2757.0,-5.0,4.205633
1556120263013,2019-04-24 11:37:43-04:00,-5.0,2749.0,-5.0,4.210123
1556120197053,2019-04-24 11:36:37-04:00,-5.0,2758.0,-5.0,4.214612
1556120131046,2019-04-24 11:35:31-04:00,-5.0,2743.0,-5.0,4.20451
1556120064962,2019-04-24 11:34:24-04:00,-5.0,2744.0,-5.0,4.222469
1556119999127,2019-04-24 11:33:19-04:00,-5.0,2755.0,-5.0,4.211245
1556119933040,2019-04-24 11:32:13-04:00,-5.0,2754.0,-5.0,4.215734
1556119867135,2019-04-24 11:31:07-04:00,-5.0,2743.0,-5.0,4.211245
1556119801271,2019-04-24 11:30:01-04:00,-5.0,2752.0,-5.0,4.216857
1556119734940,2019-04-24 11:28:54-04:00,-5.0,2752.0,-5.0,4.215734
1556119668971,2019-04-24 11:27:48-04:00,-5.0,2746.0,-5.0,4.205633
1556119603002,2019-04-24 11:26:43-04:00,-5.0,2740.0,-5.0,4.20451
1556119536988,2019-04-24 11:25:36-04:00,-5.0,2750.0,-5.0,4.203388
1556119470933,2019-04-24 11:24:30-04:00,-5.0,2737.0,-5.0,4.215734
1556119405022,2019-04-24 11:23:25-04:00,-5.0,2750.0,-5.0,4.220224
1556119339178,2019-04-24 11:22:19-04:00,-5.0,2754.0,-5.0,4.219101
1556119273077,2019-04-24 11:21:13-04:00,-5.0,2743.0,-5.0,4.209
1556119207044,2019-04-24 11:20:07-04:00,-5.0,2733.0,-5.0,4.20451
1556119140971,2019-04-24 11:19:00-04:00,-5.0,2752.0,-5.0,4.209
1556119074894,2019-04-24 11:17:54-04:00,-5.0,2757.0,-5.0,4.215734
1556119008989,2019-04-24 11:16:48-04:00,-5.0,2746.0,-5.0,4.214612
1556118942946,2019-04-24 11:15:42-04:00,-5.0,2750.0,-5.0,4.210123
1556118876995,2019-04-24 11:14:36-04:00,-5.0,2763.0,-5.0,4.21349
1556118810987,2019-04-24 11:13:30-04:00,-5.0,2756.0,-5.0,4.211245
1556118745074,2019-04-24 11:12:25-04:00,-5.0,2747.0,-5.0,4.209
1556118678938,2019-04-24 11:11:18-04:00,-5.0,2750.0,-5.0,4.205633
