observation,soil
2495,2253
2496,2261
2497,2256
2498,2273
2499,2252
2500,2249
2501,2260
2502,2252
2503,2261
2504,2264
2505,2257
2506,2263
2507,2260
2508,2262
2509,2256
2510,2256
2511,2255
2512,2254
2513,2252
2514,2252
2515,2247
2516,2249
2517,2258
2518,2260
2519,2252
2520,2260
2521,2258
2522,2248
2523,2245
2524,2254
2525,2257
2526,2246
2527,2243
2528,2252
2529,2245
2530,2249
2531,2237
2532,2256
2533,2249
2534,2257
2535,2247
2536,2257
2537,2252
2538,2245
2539,2264
2540,2248
2541,2247
2542,2246
2543,2249
2544,2256
2545,2245
2546,2243
2547,2245
2548,2236
2549,2250
2550,2241
2551,2245
2552,2258
2553,2251
2554,2259
2555,2245
2556,2244
2557,2242
2558,2256
2559,2247
2560,2245
2561,2256
2562,2255
2563,2248
2564,2256
2565,2239
2566,2253
2567,2247
2568,2240
2569,2240
2570,2251
2571,2245
2572,2256
2573,2242
2574,2246
2575,2247
2576,2240
2577,2232
2578,2246
2579,2252
2580,2239
2581,2244
2582,2242
2583,2250
2584,2239
2585,2240
2586,2242
2587,2240
2588,2232
2589,2240
2590,2234
2591,2238
2592,2248
2593,2242
2594,2236
2595,2240
2596,2243
2597,2245
2598,2241
2599,2232
2600,2241
2601,2231
2602,2237
2603,2225
2604,2231
2605,2236
2606,2227
2607,2233
2608,2236
2609,2229
2610,2241
2611,2231
2612,2234
2613,2227
2614,2227
2615,2237
2616,2239
2617,2229
2618,2226
2619,2223
2620,2229
2621,2232
2622,2220
2623,2224
2624,2227
2625,2232
2626,2233
2627,2218
2628,2229
2629,2223
2630,2215
2631,2216
2632,2220
2633,2225
2634,2215
2635,2218
2636,2227
2637,2228
2638,2220
2639,2228
2640,2225
2641,2220
2642,2209
2643,2219
2644,2227
2645,2212
2646,2223
2647,2215
2648,2216
2649,2215
2650,2214
2651,2206
2652,2203
2653,2212
2654,2223
2655,2214
2656,2225
2657,2223
2658,2208
2659,2219
2660,2214
2661,2226
2662,2215
2663,2216
2664,2210
2665,2198
2666,2213
2667,2199
2668,2216
2669,2203
2670,2209
2671,2210
2672,2217
2673,2219
2674,2223
2675,2207
2676,2205
2677,2206
2678,2214
2679,2203
2680,2212
2681,2212
2682,2213
2683,2211
2684,2210
2685,2211
2686,2212
2687,2209
2688,2211
2689,2203
2690,2199
2691,2205
2692,2193
2693,2205
2694,2201
2695,2207
2696,2212
2697,2199
2698,2201
2699,2200
2700,2199
2701,2202
2702,2191
2703,2206
2704,2198
2705,2196
2706,2193
2707,2193
2708,2197
2709,2204
2710,2202
2711,2202
2712,2203
2713,2202
2714,2188
2715,2187
2716,2203
2717,2206
2718,2194
2719,2202
2720,2204
2721,2190
2722,2202
2723,2200
2724,2197
2725,2204
2726,2191
2727,2180
2728,2192
2729,2191
2730,2200
2731,2199
2732,2195
2733,2199
2734,2195
2735,2195
2736,2208
2737,2194
2738,2208
2739,2210
2740,2184
2741,2195
2742,2190
2743,2202
2744,2202
2745,2200
2746,2205
2747,2199
2748,2204
2749,2208
2750,2204
2751,2190
2752,2195
2753,2201
2754,2202
2755,2200
2756,2192
2757,2175
2758,2184
2759,2184
2760,2185
2761,2176
2762,2183
2763,2186
2764,2183
2765,2170
2766,2181
2767,2178
2768,2168
2769,2179
2770,2188
2771,2184
2772,2176
2773,2167
2774,2171
2775,2166
2776,2175
2777,2168
2778,2175
2779,2170
2780,2157
2781,2174
2782,2160
2783,2167
2784,2161
2785,2178
2786,2160
2787,2173
2788,2172
2789,2155
2790,2169
2791,2172
2792,2174
2793,2160
2794,2175
2795,2168
2796,2183
2797,2166
2798,2178
2799,2182
2800,2165
2801,2177
2802,2177
2803,2175
2804,2170
2805,2173
2806,2188
2807,2177
2808,2188
2809,2180
2810,2184
2811,2185
2812,2174
2813,2168
2814,2188
2815,2177
2816,2172
2817,2182
2818,2190
2819,2174
2820,2174
2821,2175
2822,2182
2823,2184
2824,2191
2825,2172
2826,2171
2827,2197
2828,2183
2829,2184
2830,2184
2831,2173
2832,2196
2833,2188
2834,2175
2835,2173
2836,2182
2837,2180
2838,2175
2839,2182
2840,2177
2841,2175
2842,2171
2843,2198
2844,2180
2845,2175
2846,2170
2847,2173
2848,2165
2849,2169
2850,2168
2851,2169
2852,2184
2853,2155
2854,2168
2855,2182
2856,2167
2857,2167
2858,2167
2859,2168
2860,2168
2861,2160
2862,2157
2863,2178
2864,2176
2865,2177
2866,2169
2867,2175
2868,2172
2869,2175
2870,2177
2871,2167
2872,2176
2873,2174
2874,2181
2875,2181
2876,2173
2877,2157
2878,2169
2879,2175
2880,2161
2881,2167
2882,2178
2883,2177
2884,2163
2885,2177
2886,2155
2887,2161
2888,2161
2889,2179
2890,2161
2891,2165
2892,2157
2893,2160
2894,2156
2895,2167
2896,2164
2897,2163
2898,2163
2899,2156
2900,2158
2901,2150
2902,2156
2903,2152
2904,2152
2905,2150
2906,2147
2907,2161
2908,2160
2909,2164
2910,2160
2911,2161
2912,2157
2913,2147
2914,2159
2915,2149
2916,2144
2917,2164
2918,2171
2919,2149
2920,2160
2921,2166
2922,2160
2923,2160
2924,2153
2925,2154
2926,2163
2927,2157
2928,2147
2929,2172
2930,2151
2931,2156
2932,2160
2933,2156
2934,2161
2935,2164
2936,2156
2937,2151
2938,2159
2939,2152
2940,2161
2941,2164
2942,2162
2943,2149
2944,2147
2945,2147
2946,2143
2947,2159
2948,2162
2949,2164
2950,2149
2951,2156
2952,2156
2953,2158
2954,2166
2955,2164
2956,2168
2957,2158
2958,2169
2959,2154
2960,2161
2961,2153
2962,2144
2963,2149
2964,2159
2965,2160
2966,2144
2967,2160
2968,2144
2969,2151
2970,2153
2971,2145
2972,2152
2973,2151
2974,2158
2975,2143
2976,2157
2977,2154
2978,2164
2979,2152
2980,2152
2981,2149
2982,2147
2983,2160
2984,2157
2985,2160
2986,2149
2987,2152
2988,2152
2989,2150
2990,2158
2991,2148
2992,2145
2993,2147
2994,2142
2995,2137
2996,2141
2997,2160
2998,2135
2999,2139
3000,2145
3001,2159
3002,2152
3003,2139
3004,2139
3005,2145
3006,2148
3007,2135
3008,2148
3009,2143
3010,2145
3011,2145
3012,2148
3013,2144
3014,2139
3015,2141
3016,2140
3017,2141
3018,2136
3019,2149
3020,2148
3021,2139
3022,2146
3023,2144
3024,2135
3025,2137
3026,2132
3027,2131
3028,2127
3029,2128
3030,2143
3031,2127
3032,2138
3033,2134
3034,2126
3035,2122
3036,2139
3037,2131
3038,2130
3039,2128
3040,2128
3041,2129
3042,2143
3043,2124
3044,2128
3045,2131
3046,2115
3047,2120
3048,2127
3049,2124
3050,2123
3051,2125
3052,2125
3053,2132
3054,2134
3055,2126
3056,2132
3057,2132
3058,2133
3059,2117
3060,2129
3061,2125
3062,2124
3063,2129
3064,2115
3065,2132
3066,2139
3067,2125
3068,2109
3069,2120
3070,2127
3071,2120
3072,2132
3073,2118
3074,2118
3075,2128
3076,2128
3077,2121
3078,2125
3079,2109
3080,2112
3081,2116
3082,2120
3083,2126
3084,2112
3085,2127
3086,2115
3087,2127
3088,2130
3089,2116
3090,2105
3091,2119
3092,2118
3093,2127
3094,2111
3095,2132
3096,2117
3097,2113
3098,2108
3099,2119
3100,2125
3101,2129
3102,2112
3103,2124
3104,2113
3105,2113
3106,2118
3107,2118
3108,2122
3109,2114
3110,2103
3111,2110
3112,2103
3113,2103
3114,2110
3115,2118
3116,2109
3117,2112
3118,2118
3119,2106
3120,2113
3121,2103
3122,2104
3123,2124
3124,2116
3125,2108
3126,2122
3127,2106
3128,2110
3129,2110
3130,2115
3131,2110
3132,2119
3133,2118
3134,2117
3135,2121
3136,2109
3137,2100
3138,2100
3139,2109
3140,2103
3141,2111
3142,2111
3143,2100
3144,2112
3145,2107
3146,2116
3147,2104
3148,2114
3149,2107
3150,2104
3151,2101
3152,2103
3153,2107
3154,2110
3155,2102
3156,2105
3157,2108
3158,2101
3159,2094
3160,2108
3161,2104
3162,2117
3163,2111
3164,2097
3165,2098
3166,2105
3167,2099
3168,2105
3169,2109
3170,2112
3171,2104
3172,2104
3173,2101
3174,2104
3175,2101
3176,2087
3177,2110
3178,2095
3179,2086
3180,2107
3181,2097
3182,2094
3183,2103
3184,2096
3185,2097
3186,2101
3187,2087
3188,2093
3189,2099
3190,2096
3191,2104
3192,2082
3193,2087
3194,2091
3195,2092
3196,2087
3197,2096
3198,2083
3199,2093
3200,2105
3201,2087
3202,2091
3203,2094
3204,2089
3205,2100
3206,2088
3207,2104
3208,2087
3209,2084
3210,2097
3211,2086
3212,2098
3213,2084
3214,2097
3215,2092
3216,2094
3217,2081
3218,2105
3219,2100
3220,2086
3221,2097
3222,2089
3223,2094
3224,2094
3225,2096
3226,2112
3227,2092
3228,2101
3229,2101
3230,2098
3231,2108
3232,2104
3233,2108
3234,2106
3235,2106
3236,2107
3237,2105
3238,2107
3239,2118
3240,2130
3241,2117
3242,2129
3243,2108
3244,2118
3245,2108
3246,2119
3247,2132
3248,2119
3249,2138
3250,2111
3251,2124
3252,2112
3253,2119
3254,2109
3255,2120
3256,2109
3257,2119
3258,2124
3259,2110
3260,2112
3261,2116
3262,2118
3263,2111
3264,2115
3265,2119
3266,2112
3267,2118
3268,2129
3269,2113
3270,2112
3271,2114
3272,2104
3273,2118
3274,2123
3275,2109
3276,2123
3277,2107
3278,2114
3279,2119
3280,2113
3281,2105
3282,2107
3283,2104
3284,2105
3285,2103
3286,2112
3287,2097
3288,2096
3289,2109
3290,2089
3291,2095
3292,2106
3293,2096
3294,2102
3295,2088
3296,2097
3297,2093
3298,2095
3299,2077
3300,2092
3301,2080
3302,2085
3303,2082
3304,2092
3305,2078
3306,2077
3307,2088
3308,2090
3309,2092
3310,2098
3311,2097
3312,2087
3313,2071
3314,2079
3315,2085
3316,2087
3317,2090
3318,2090
3319,2085
3320,2076
3321,2078
3322,2082
3323,2083
3324,2080
3325,2083
3326,2083
3327,2080
3328,2088
3329,2092
3330,2083
3331,2094
3332,2085
3333,2084
3334,2088
3335,2088
3336,2082
3337,2078
3338,2083
3339,2077
3340,2085
3341,2093
3342,2088
3343,2084
3344,2086
3345,2081
3346,2087
3347,2067
3348,2086
3349,2085
3350,2094
3351,2081
3352,2094
3353,2086
3354,2085
3355,2092
3356,2087
3357,2083
3358,2092
3359,2091
3360,2088
3361,2080
3362,2090
3363,2087
3364,2089
3365,2084
3366,2076
3367,2092
3368,2079
3369,2091
3370,2082
3371,2079
3372,2088
3373,2079
3374,2074
3375,2095
3376,2073
3377,2093
3378,2074
3379,2085
3380,2087
3381,2075
3382,2085
3383,2077
3384,2081
3385,2072
3386,2076
3387,2096
3388,2090
3389,2079
3390,2079
3391,2071
3392,2073
3393,2079
3394,2077
3395,2079
3396,2084
3397,2084
3398,2098
3399,2086
3400,2082
3401,2089
3402,2077
3403,2074
3404,2072
3405,2079
3406,2080
3407,2077
3408,2080
3409,2084
3410,2083
3411,2073
3412,2072
3413,2075
3414,2078
3415,2068
3416,2090
3417,2071
3418,2079
3419,2080
3420,2077
3421,2070
3422,2074
3423,2073
3424,2085
3425,2078
3426,2077
3427,2069
3428,2072
3429,2084
3430,2090
3431,2070
3432,2076
3433,2079
3434,2075
3435,2063
3436,2087
3437,2070
3438,2078
3439,2064
3440,2088
3441,2073
3442,2063
3443,2070
3444,2073
3445,2077
3446,2066
3447,2075
3448,2077
3449,2077
3450,2076
3451,2086
3452,2063
3453,2084
3454,2077
3455,2084
3456,2083
3457,2066
3458,2080
3459,2071
3460,2068
3461,2076
3462,2064
3463,2069
3464,2078
3465,2075
3466,2062
3467,2065
3468,2068
3469,2069
3470,2075
3471,2064
3472,2073
3473,2064
3474,2080
3475,2079
3476,2072
3477,2077
3478,2071
3479,2067
3480,2063
3481,2068
3482,2079
3483,2068
3484,2080
3485,2070
3486,2066
3487,2080
3488,2070
3489,2062
3490,2067
3491,2066
3492,2078
3493,2077
3494,2064
3495,2072
3496,2073
3497,2066
3498,2062
3499,2063
3500,2066
3501,2071
3502,2057
3503,2081
3504,2080
3505,2064
3506,2079
3507,2065
3508,2061
3509,2082
3510,2071
3511,2063
3512,2065
3513,2071
3514,2068
3515,2061
3516,2073
3517,2063
3518,2071
3519,2061
3520,2066
3521,2066
3522,2068
3523,2060
3524,2071
3525,2058
3526,2075
3527,2062
3528,2056
3529,2064
3530,2066
3531,2062
3532,2072
3533,2073
3534,2071
3535,2074
3536,2054
3537,2065
3538,2058
3539,2062
3540,2063
3541,2049
3542,2048
3543,2064
3544,2049
3545,2062
3546,2072
3547,2064
3548,2061
3549,2060
3550,2063
3551,2071
3552,2077
3553,2055
3554,2048
3555,2060
3556,2056
3557,2058
3558,2056
3559,2054
3560,2053
3561,2065
3562,2049
3563,2071
3564,2047
3565,2040
3566,2052
3567,2058
3568,2052
3569,2060
3570,2048
3571,2057
3572,2056
3573,2051
3574,2048
3575,2049
3576,2061
3577,2059
3578,2053
3579,2044
3580,2059
3581,2056
3582,2057
3583,2047
3584,2047
3585,2055
3586,2050
3587,2058
3588,2059
3589,2056
3590,2053
3591,2060
3592,2052
3593,2060
3594,2048
3595,2052
3596,2056
3597,2055
3598,2048
3599,2040
3600,2052
3601,2053
3602,2050
3603,2047
3604,2045
3605,2052
3606,2048
3607,2046
3608,2048
3609,2054
3610,2056
3611,2055
3612,2048
3613,2061
3614,2057
3615,2045
3616,2044
3617,2054
3618,2046
3619,2049
3620,2046
3621,2047
3622,2045
3623,2044
3624,2025
3625,2046
3626,2040
3627,2042
3628,2046
3629,2031
3630,2035
3631,2039
3632,2048
3633,2055
3634,2035
3635,2048
3636,2035
3637,2041
3638,2046
3639,2043
3640,2046
3641,2049
3642,2049
3643,2043
3644,2040
3645,2037
3646,2040
3647,2049
3648,2052
3649,2043
3650,2044
3651,2041
3652,2030
3653,2045
3654,2031
3655,2031
3656,2029
3657,2038
3658,2033
3659,2039
3660,2045
3661,2031
3662,2032
3663,2038
3664,2042
3665,2037
3666,2033
3667,2040
3668,2032
3669,2023
3670,2053
3671,2032
3672,2034
3673,2047
3674,2025
3675,2021
3676,2038
3677,2023
3678,2024
3679,2035
3680,2039
3681,2026
3682,2035
3683,2027
3684,2032
3685,2041
3686,2036
3687,2047
3688,2029
3689,2031
3690,2030
3691,2027
3692,2048
3693,2035
3694,2021
3695,2040
3696,2029
3697,2031
3698,2034
3699,2032
3700,2025
3701,2027
3702,2029
3703,2021
3704,2019
3705,2017
3706,2026
3707,2016
3708,2022
3709,2017
3710,2026
3711,2031
3712,2028
3713,2023
3714,2041
3715,2025
3716,2024
3717,2026
3718,2030
3719,2023
3720,2020
3721,2021
3722,2023
3723,2015
3724,2026
3725,2024
3726,2026
3727,2028
3728,2012
3729,2028
3730,2025
3731,2013
3732,2020
3733,2009
3734,2033
3735,2019
3736,2020
3737,2023
3738,2010
3739,2025
3740,2018
3741,2029
3742,2011
3743,2019
3744,2009
3745,2015
3746,2024
3747,2026
3748,2009
3749,2025
3750,2010
3751,2017
3752,2031
3753,2025
3754,2016
3755,2007
3756,2014
3757,2012
3758,2026
3759,2013
3760,2013
3761,2013
3762,2015
3763,2017
3764,2016
3765,2001
3766,1999
3767,2013
3768,2006
3769,2015
3770,2016
3771,2016
3772,2012
3773,2014
3774,2020
3775,2014
3776,2002
3777,2013
3778,2008
3779,2011
3780,2018
3781,2009
3782,2018
3783,2006
3784,2020
3785,2013
3786,2017
3787,2013
3788,2020
3789,2022
3790,2010
3791,2008
3792,2008
3793,2022
3794,2010
3795,1991
3796,2007
3797,2005
3798,2028
3799,2006
3800,2008
3801,2020
3802,2004
3803,2006
3804,1994
3805,2005
3806,2014
3807,2008
3808,1998
3809,2014
3810,1991
3811,2007
3812,2009
3813,2009
3814,2008
3815,2003
3816,2016
3817,2009
3818,2000
3819,1992
3820,1996
3821,2012
3822,2003
3823,2001
3824,2003
3825,1997
3826,2003
3827,1999
3828,2005
3829,1999
3830,2025
3831,2007
3832,1994
3833,2002
3834,1991
3835,2000
3836,2003
3837,2002
3838,2010
3839,2000
3840,2003
3841,2003
3842,2010
3843,1992
3844,2000
3845,1992
3846,1996
3847,2006
3848,1998
3849,2008
3850,2012
3851,1993
3852,1979
3853,1996
3854,2007
3855,1994
3856,1989
3857,2007
3858,1996
3859,1995
3860,2000
3861,2004
3862,2004
3863,1998
3864,1999
3865,1997
3866,1989
3867,1994
3868,2004
3869,1983
3870,2000
3871,1998
3872,1989
3873,1985
3874,1988
3875,1987
3876,1987
3877,1992
3878,2004
3879,1985
3880,2000
3881,1990
3882,1985
3883,1991
3884,1999
3885,1996
3886,1982
3887,1983
3888,1988
3889,1985
3890,1985
3891,1991
3892,1987
3893,1986
3894,1976
3895,1986
3896,1967
3897,1979
3898,1984
3899,1991
3900,1999
3901,1996
3902,1996
3903,1987
3904,2000
3905,1984
3906,2000
3907,1989
3908,1981
3909,1988
3910,1985
3911,1980
3912,1991
3913,1991
3914,1983
3915,1984
3916,1983
3917,1994
3918,1976
3919,1977
3920,1989
3921,1988
3922,1981
3923,1980
3924,1986
3925,1993
3926,1998
3927,1988
3928,1995
3929,1985
3930,1984
3931,1992
3932,1974
3933,1985
3934,1975
3935,1984
3936,1989
3937,1973
3938,1988
3939,1974
3940,1989
3941,1979
3942,1983
3943,1975
3944,1970
3945,1980
3946,1972
3947,1975
3948,1982
3949,1974
3950,1982
3951,1986
3952,1986
3953,1982
3954,1988
3955,1985
3956,1970
3957,1983
3958,1991
3959,1976
3960,1984
3961,1995
3962,1972
3963,1977
3964,1985
3965,1980
3966,1984
3967,1969
3968,1968
3969,1973
3970,1983
3971,1981
3972,1986
3973,1965
3974,1976
3975,1977
3976,1963
3977,1993
3978,1971
3979,1975
3980,1987
3981,1969
3982,1961
3983,1981
3984,1971
3985,1971
3986,1976
3987,1959
3988,1978
3989,1969
3990,1960
3991,1983
3992,1980
3993,1971
3994,1976
3995,1963
3996,1974
3997,1982
3998,1966
3999,1967
4000,1980
4001,1951
4002,1976
4003,1976
4004,1959
4005,1969
4006,1976
4007,1977
4008,1963
4009,1960
4010,1970
4011,1961
4012,1964
4013,1972
4014,1954
4015,1969
4016,1969
4017,1964
4018,1972
4019,1963
4020,1965
4021,1950
4022,1967
4023,1960
4024,1965
4025,1951
4026,1955
4027,1955
4028,1970
4029,1969
4030,1951
4031,1960
4032,1967
4033,1955
4034,1956
4035,1954
4036,1964
4037,1959
4038,1964
4039,1969
4040,1968
4041,1954
4042,1959
4043,1951
4044,1968
4045,1975
4046,1958
4047,1970
4048,1961
4049,1959
4050,1961
4051,1959
4052,1956
4053,1954
4054,1951
4055,1963
4056,1950
4057,1962
4058,1949
4059,1954
4060,1964
4061,1955
4062,1950
4063,1945
4064,1949
4065,1966
4066,1958
4067,1956
4068,1944
4069,1949
4070,1959
4071,1956
4072,1959
4073,1950
4074,1962
4075,1950
4076,1958
4077,1960
4078,1949
4079,1948
4080,1963
4081,1949
4082,1948
4083,1945
4084,1953
4085,1940
4086,1942
4087,1940
4088,1955
4089,1944
4090,1945
4091,1939
4092,1960
4093,1956
4094,1944
4095,1948
4096,1946
4097,1955
4098,1964
4099,1947
4100,1953
4101,1943
4102,1940
4103,1948
4104,1940
4105,1952
4106,1943
4107,1942
4108,1952
4109,1937
4110,1954
4111,1951
4112,1947
4113,1935
4114,1943
4115,1948
4116,1956
4117,1943
4118,1954
4119,1947
4120,1938
4121,1927
4122,1931
4123,1949
4124,1940
4125,1942
4126,1944
4127,1935
4128,1943
4129,1944
4130,1928
4131,1938
4132,1937
4133,1952
4134,1927
4135,1946
4136,1941
4137,1942
4138,1937
4139,1931
4140,1940
4141,1937
4142,1933
4143,1943
4144,1936
4145,1927
4146,1945
4147,1937
4148,1935
4149,1934
4150,1942
4151,1942
4152,1927
4153,1935
4154,1934
4155,1934
4156,1943
4157,1942
4158,1935
4159,1928
4160,1919
4161,1935
4162,1936
4163,1926
4164,1928
4165,1940
4166,1937
4167,1946
4168,1939
4169,1936
4170,1939
4171,1930
4172,1926
4173,1931
4174,1928
4175,1930
4176,1922
4177,1929
4178,1933
4179,1925
4180,1931
4181,1925
4182,1923
4183,1917
4184,1930
4185,1932
4186,1923
4187,1923
4188,1924
4189,1905
4190,1927
